timestamp,open,high,low,close
1735689600000,2624.255,2624.255,2624.255,2624.255
1735689660000,2624.255,2624.255,2624.255,2624.255
1735689720000,2624.255,2624.255,2624.255,2624.255
1735689780000,2624.255,2624.255,2624.255,2624.255
1735689840000,2624.255,2624.255,2624.255,2624.255
1735689900000,2624.255,2624.255,2624.255,2624.255
1735689960000,2624.255,2624.255,2624.255,2624.255
1735690020000,2624.255,2624.255,2624.255,2624.255
1735690080000,2624.255,2624.255,2624.255,2624.255
1735690140000,2624.255,2624.255,2624.255,2624.255
1735690200000,2624.255,2624.255,2624.255,2624.255
1735690260000,2624.255,2624.255,2624.255,2624.255
1735690320000,2624.255,2624.255,2624.255,2624.255
1735690380000,2624.255,2624.255,2624.255,2624.255
1735690440000,2624.255,2624.255,2624.255,2624.255
1735690500000,2624.255,2624.255,2624.255,2624.255
1735690560000,2624.255,2624.255,2624.255,2624.255
1735690620000,2624.255,2624.255,2624.255,2624.255
1735690680000,2624.255,2624.255,2624.255,2624.255
1735690740000,2624.255,2624.255,2624.255,2624.255
1735690800000,2624.255,2624.255,2624.255,2624.255
1735690860000,2624.255,2624.255,2624.255,2624.255
1735690920000,2624.255,2624.255,2624.255,2624.255
1735690980000,2624.255,2624.255,2624.255,2624.255
1735691040000,2624.255,2624.255,2624.255,2624.255
1735691100000,2624.255,2624.255,2624.255,2624.255
1735691160000,2624.255,2624.255,2624.255,2624.255
1735691220000,2624.255,2624.255,2624.255,2624.255
1735691280000,2624.255,2624.255,2624.255,2624.255
1735691340000,2624.255,2624.255,2624.255,2624.255
1735691400000,2624.255,2624.255,2624.255,2624.255
1735691460000,2624.255,2624.255,2624.255,2624.255
1735691520000,2624.255,2624.255,2624.255,2624.255
1735691580000,2624.255,2624.255,2624.255,2624.255
1735691640000,2624.255,2624.255,2624.255,2624.255
1735691700000,2624.255,2624.255,2624.255,2624.255
1735691760000,2624.255,2624.255,2624.255,2624.255
1735691820000,2624.255,2624.255,2624.255,2624.255
1735691880000,2624.255,2624.255,2624.255,2624.255
1735691940000,2624.255,2624.255,2624.255,2624.255
1735692000000,2624.255,2624.255,2624.255,2624.255
1735692060000,2624.255,2624.255,2624.255,2624.255
1735692120000,2624.255,2624.255,2624.255,2624.255
1735692180000,2624.255,2624.255,2624.255,2624.255
1735692240000,2624.255,2624.255,2624.255,2624.255
1735692300000,2624.255,2624.255,2624.255,2624.255
1735692360000,2624.255,2624.255,2624.255,2624.255
1735692420000,2624.255,2624.255,2624.255,2624.255
1735692480000,2624.255,2624.255,2624.255,2624.255
1735692540000,2624.255,2624.255,2624.255,2624.255
1735692600000,2624.255,2624.255,2624.255,2624.255
1735692660000,2624.255,2624.255,2624.255,2624.255
1735692720000,2624.255,2624.255,2624.255,2624.255
1735692780000,2624.255,2624.255,2624.255,2624.255
1735692840000,2624.255,2624.255,2624.255,2624.255
1735692900000,2624.255,2624.255,2624.255,2624.255
1735692960000,2624.255,2624.255,2624.255,2624.255
1735693020000,2624.255,2624.255,2624.255,2624.255
1735693080000,2624.255,2624.255,2624.255,2624.255
1735693140000,2624.255,2624.255,2624.255,2624.255
1735693200000,2624.255,2624.255,2624.255,2624.255
1735693260000,2624.255,2624.255,2624.255,2624.255
1735693320000,2624.255,2624.255,2624.255,2624.255
1735693380000,2624.255,2624.255,2624.255,2624.255
1735693440000,2624.255,2624.255,2624.255,2624.255
1735693500000,2624.255,2624.255,2624.255,2624.255
1735693560000,2624.255,2624.255,2624.255,2624.255
1735693620000,2624.255,2624.255,2624.255,2624.255
1735693680000,2624.255,2624.255,2624.255,2624.255
1735693740000,2624.255,2624.255,2624.255,2624.255
1735693800000,2624.255,2624.255,2624.255,2624.255
1735693860000,2624.255,2624.255,2624.255,2624.255
1735693920000,2624.255,2624.255,2624.255,2624.255
1735693980000,2624.255,2624.255,2624.255,2624.255
1735694040000,2624.255,2624.255,2624.255,2624.255
1735694100000,2624.255,2624.255,2624.255,2624.255
1735694160000,2624.255,2624.255,2624.255,2624.255
1735694220000,2624.255,2624.255,2624.255,2624.255
1735694280000,2624.255,2624.255,2624.255,2624.255
1735694340000,2624.255,2624.255,2624.255,2624.255
1735694400000,2624.255,2624.255,2624.255,2624.255
1735694460000,2624.255,2624.255,2624.255,2624.255
1735694520000,2624.255,2624.255,2624.255,2624.255
1735694580000,2624.255,2624.255,2624.255,2624.255
1735694640000,2624.255,2624.255,2624.255,2624.255
1735694700000,2624.255,2624.255,2624.255,2624.255
1735694760000,2624.255,2624.255,2624.255,2624.255
1735694820000,2624.255,2624.255,2624.255,2624.255
1735694880000,2624.255,2624.255,2624.255,2624.255
1735694940000,2624.255,2624.255,2624.255,2624.255
1735695000000,2624.255,2624.255,2624.255,2624.255
1735695060000,2624.255,2624.255,2624.255,2624.255
1735695120000,2624.255,2624.255,2624.255,2624.255
1735695180000,2624.255,2624.255,2624.255,2624.255
1735695240000,2624.255,2624.255,2624.255,2624.255
1735695300000,2624.255,2624.255,2624.255,2624.255
1735695360000,2624.255,2624.255,2624.255,2624.255
1735695420000,2624.255,2624.255,2624.255,2624.255
1735695480000,2624.255,2624.255,2624.255,2624.255
1735695540000,2624.255,2624.255,2624.255,2624.255
1735695600000,2624.255,2624.255,2624.255,2624.255
1735695660000,2624.255,2624.255,2624.255,2624.255
1735695720000,2624.255,2624.255,2624.255,2624.255
1735695780000,2624.255,2624.255,2624.255,2624.255
1735695840000,2624.255,2624.255,2624.255,2624.255
1735695900000,2624.255,2624.255,2624.255,2624.255
1735695960000,2624.255,2624.255,2624.255,2624.255
1735696020000,2624.255,2624.255,2624.255,2624.255
1735696080000,2624.255,2624.255,2624.255,2624.255
1735696140000,2624.255,2624.255,2624.255,2624.255
1735696200000,2624.255,2624.255,2624.255,2624.255
1735696260000,2624.255,2624.255,2624.255,2624.255
1735696320000,2624.255,2624.255,2624.255,2624.255
1735696380000,2624.255,2624.255,2624.255,2624.255
1735696440000,2624.255,2624.255,2624.255,2624.255
1735696500000,2624.255,2624.255,2624.255,2624.255
1735696560000,2624.255,2624.255,2624.255,2624.255
1735696620000,2624.255,2624.255,2624.255,2624.255
1735696680000,2624.255,2624.255,2624.255,2624.255
1735696740000,2624.255,2624.255,2624.255,2624.255
1735696800000,2624.255,2624.255,2624.255,2624.255
1735696860000,2624.255,2624.255,2624.255,2624.255
1735696920000,2624.255,2624.255,2624.255,2624.255
1735696980000,2624.255,2624.255,2624.255,2624.255
1735697040000,2624.255,2624.255,2624.255,2624.255
1735697100000,2624.255,2624.255,2624.255,2624.255
1735697160000,2624.255,2624.255,2624.255,2624.255
1735697220000,2624.255,2624.255,2624.255,2624.255
1735697280000,2624.255,2624.255,2624.255,2624.255
1735697340000,2624.255,2624.255,2624.255,2624.255
1735697400000,2624.255,2624.255,2624.255,2624.255
1735697460000,2624.255,2624.255,2624.255,2624.255
1735697520000,2624.255,2624.255,2624.255,2624.255
1735697580000,2624.255,2624.255,2624.255,2624.255
1735697640000,2624.255,2624.255,2624.255,2624.255
1735697700000,2624.255,2624.255,2624.255,2624.255
1735697760000,2624.255,2624.255,2624.255,2624.255
1735697820000,2624.255,2624.255,2624.255,2624.255
1735697880000,2624.255,2624.255,2624.255,2624.255
1735697940000,2624.255,2624.255,2624.255,2624.255
1735698000000,2624.255,2624.255,2624.255,2624.255
1735698060000,2624.255,2624.255,2624.255,2624.255
1735698120000,2624.255,2624.255,2624.255,2624.255
1735698180000,2624.255,2624.255,2624.255,2624.255
1735698240000,2624.255,2624.255,2624.255,2624.255
1735698300000,2624.255,2624.255,2624.255,2624.255
1735698360000,2624.255,2624.255,2624.255,2624.255
1735698420000,2624.255,2624.255,2624.255,2624.255
1735698480000,2624.255,2624.255,2624.255,2624.255
1735698540000,2624.255,2624.255,2624.255,2624.255
1735698600000,2624.255,2624.255,2624.255,2624.255
1735698660000,2624.255,2624.255,2624.255,2624.255
1735698720000,2624.255,2624.255,2624.255,2624.255
1735698780000,2624.255,2624.255,2624.255,2624.255
1735698840000,2624.255,2624.255,2624.255,2624.255
1735698900000,2624.255,2624.255,2624.255,2624.255
1735698960000,2624.255,2624.255,2624.255,2624.255
1735699020000,2624.255,2624.255,2624.255,2624.255
1735699080000,2624.255,2624.255,2624.255,2624.255
1735699140000,2624.255,2624.255,2624.255,2624.255
1735699200000,2624.255,2624.255,2624.255,2624.255
1735699260000,2624.255,2624.255,2624.255,2624.255
1735699320000,2624.255,2624.255,2624.255,2624.255
1735699380000,2624.255,2624.255,2624.255,2624.255
1735699440000,2624.255,2624.255,2624.255,2624.255
1735699500000,2624.255,2624.255,2624.255,2624.255
1735699560000,2624.255,2624.255,2624.255,2624.255
1735699620000,2624.255,2624.255,2624.255,2624.255
1735699680000,2624.255,2624.255,2624.255,2624.255
1735699740000,2624.255,2624.255,2624.255,2624.255
1735699800000,2624.255,2624.255,2624.255,2624.255
1735699860000,2624.255,2624.255,2624.255,2624.255
1735699920000,2624.255,2624.255,2624.255,2624.255
1735699980000,2624.255,2624.255,2624.255,2624.255
1735700040000,2624.255,2624.255,2624.255,2624.255
1735700100000,2624.255,2624.255,2624.255,2624.255
1735700160000,2624.255,2624.255,2624.255,2624.255
1735700220000,2624.255,2624.255,2624.255,2624.255
1735700280000,2624.255,2624.255,2624.255,2624.255
1735700340000,2624.255,2624.255,2624.255,2624.255
1735700400000,2624.255,2624.255,2624.255,2624.255
1735700460000,2624.255,2624.255,2624.255,2624.255
1735700520000,2624.255,2624.255,2624.255,2624.255
1735700580000,2624.255,2624.255,2624.255,2624.255
1735700640000,2624.255,2624.255,2624.255,2624.255
1735700700000,2624.255,2624.255,2624.255,2624.255
1735700760000,2624.255,2624.255,2624.255,2624.255
1735700820000,2624.255,2624.255,2624.255,2624.255
1735700880000,2624.255,2624.255,2624.255,2624.255
1735700940000,2624.255,2624.255,2624.255,2624.255
1735701000000,2624.255,2624.255,2624.255,2624.255
1735701060000,2624.255,2624.255,2624.255,2624.255
1735701120000,2624.255,2624.255,2624.255,2624.255
1735701180000,2624.255,2624.255,2624.255,2624.255
1735701240000,2624.255,2624.255,2624.255,2624.255
1735701300000,2624.255,2624.255,2624.255,2624.255
1735701360000,2624.255,2624.255,2624.255,2624.255
1735701420000,2624.255,2624.255,2624.255,2624.255
1735701480000,2624.255,2624.255,2624.255,2624.255
1735701540000,2624.255,2624.255,2624.255,2624.255
1735701600000,2624.255,2624.255,2624.255,2624.255
1735701660000,2624.255,2624.255,2624.255,2624.255
1735701720000,2624.255,2624.255,2624.255,2624.255
1735701780000,2624.255,2624.255,2624.255,2624.255
1735701840000,2624.255,2624.255,2624.255,2624.255
1735701900000,2624.255,2624.255,2624.255,2624.255
1735701960000,2624.255,2624.255,2624.255,2624.255
1735702020000,2624.255,2624.255,2624.255,2624.255
1735702080000,2624.255,2624.255,2624.255,2624.255
1735702140000,2624.255,2624.255,2624.255,2624.255
1735702200000,2624.255,2624.255,2624.255,2624.255
1735702260000,2624.255,2624.255,2624.255,2624.255
1735702320000,2624.255,2624.255,2624.255,2624.255
1735702380000,2624.255,2624.255,2624.255,2624.255
1735702440000,2624.255,2624.255,2624.255,2624.255
1735702500000,2624.255,2624.255,2624.255,2624.255
1735702560000,2624.255,2624.255,2624.255,2624.255
1735702620000,2624.255,2624.255,2624.255,2624.255
1735702680000,2624.255,2624.255,2624.255,2624.255
1735702740000,2624.255,2624.255,2624.255,2624.255
1735702800000,2624.255,2624.255,2624.255,2624.255
1735702860000,2624.255,2624.255,2624.255,2624.255
1735702920000,2624.255,2624.255,2624.255,2624.255
1735702980000,2624.255,2624.255,2624.255,2624.255
1735703040000,2624.255,2624.255,2624.255,2624.255
1735703100000,2624.255,2624.255,2624.255,2624.255
1735703160000,2624.255,2624.255,2624.255,2624.255
1735703220000,2624.255,2624.255,2624.255,2624.255
1735703280000,2624.255,2624.255,2624.255,2624.255
1735703340000,2624.255,2624.255,2624.255,2624.255
1735703400000,2624.255,2624.255,2624.255,2624.255
