timestamp,open,high,low,close
1675209600000,1927.198,1927.298,1927.025,1927.225
1675209660000,1927.205,1927.475,1927.098,1927.415
1675209720000,1927.405,1927.405,1927.275,1927.345
1675209780000,1927.345,1927.785,1927.265,1927.785
1675209840000,1927.785,1927.885,1927.485,1927.575
1675209900000,1927.625,1927.895,1927.295,1927.655
1675209960000,1927.685,1927.705,1927.625,1927.695
1675210020000,1927.685,1927.775,1927.475,1927.535
1675210080000,1927.525,1927.635,1927.525,1927.635
1675210140000,1927.645,1927.755,1927.615,1927.625
1675210200000,1927.645,1927.645,1927.398,1927.398
1675210260000,1927.398,1927.398,1927.025,1927.118
1675210320000,1927.118,1927.198,1926.898,1927.098
1675210380000,1927.098,1927.218,1927.008,1927.028
1675210440000,1927.028,1927.198,1927.028,1927.198
1675210500000,1927.145,1927.198,1926.998,1926.998
1675210560000,1926.998,1926.998,1926.798,1926.798
1675210620000,1926.808,1926.898,1926.798,1926.798
1675210680000,1926.805,1926.818,1926.698,1926.798
1675210740000,1926.798,1926.798,1926.598,1926.698
1675210800000,1926.698,1926.698,1926.605,1926.698
1675210860000,1926.698,1926.698,1926.615,1926.615
1675210920000,1926.625,1926.625,1926.485,1926.498
1675210980000,1926.498,1926.698,1926.498,1926.615
1675211040000,1926.625,1926.998,1926.625,1926.998
1675211100000,1926.937,1926.948,1926.705,1926.798
1675211160000,1926.815,1926.898,1926.798,1926.798
1675211220000,1926.765,1926.798,1926.598,1926.598
1675211280000,1926.598,1926.998,1926.598,1926.855
1675211340000,1926.875,1927.195,1926.845,1927.015
1675211400000,1926.985,1927.165,1926.945,1927.125
1675211460000,1927.135,1927.435,1927.098,1927.425
1675211520000,1927.415,1927.455,1927.315,1927.445
1675211580000,1927.435,1927.645,1927.385,1927.545
1675211640000,1927.648,1928.025,1927.598,1928.025
1675211700000,1928.045,1928.055,1927.725,1927.895
1675211760000,1927.875,1927.875,1927.455,1927.568
1675211820000,1927.575,1927.625,1927.498,1927.565
1675211880000,1927.515,1927.575,1927.355,1927.465
1675211940000,1927.475,1927.675,1927.475,1927.585
1675212000000,1927.575,1927.595,1927.405,1927.445
1675212060000,1927.475,1927.475,1927.395,1927.465
1675212120000,1927.498,1927.685,1927.498,1927.675
1675212180000,1927.645,1927.735,1927.515,1927.575
1675212240000,1927.535,1927.595,1927.505,1927.585
1675212300000,1927.605,1927.805,1927.475,1927.525
1675212360000,1927.535,1927.575,1927.525,1927.555
1675212420000,1927.585,1927.715,1927.545,1927.555
1675212480000,1927.555,1927.645,1927.185,1927.185
1675212540000,1927.185,1927.435,1927.095,1927.295
1675212600000,1927.295,1927.295,1927.085,1927.135
1675212660000,1927.125,1927.605,1927.125,1927.505
1675212720000,1927.475,1927.475,1927.125,1927.285
1675212780000,1927.305,1927.595,1927.295,1927.525
1675212840000,1927.555,1927.685,1927.495,1927.545
1675212900000,1927.495,1927.685,1927.065,1927.305
1675212960000,1927.335,1927.595,1927.295,1927.385
1675213020000,1927.365,1927.605,1927.365,1927.505
1675213080000,1927.485,1927.595,1927.395,1927.595
1675213140000,1927.585,1927.605,1927.395,1927.465
1675213200000,1927.485,1928.495,1927.485,1928.165
1675213260000,1928.135,1928.605,1928.045,1928.595
1675213320000,1928.595,1928.665,1927.898,1927.898
1675213380000,1927.898,1928.015,1927.717,1927.798
1675213440000,1927.815,1927.915,1927.575,1927.798
1675213500000,1927.798,1927.845,1927.498,1927.598
1675213560000,1927.605,1927.898,1927.515,1927.515
1675213620000,1927.515,1927.898,1927.515,1927.835
1675213680000,1927.865,1927.998,1927.798,1927.898
1675213740000,1927.898,1927.948,1927.587,1927.838
1675213800000,1927.835,1927.938,1927.635,1927.667
1675213860000,1927.667,1927.667,1927.017,1927.028
1675213920000,1927.025,1927.068,1926.785,1926.815
1675213980000,1926.805,1926.825,1926.248,1926.608
1675214040000,1926.608,1926.808,1926.608,1926.708
1675214100000,1926.708,1926.898,1926.608,1926.608
1675214160000,1926.578,1926.808,1926.468,1926.748
1675214220000,1926.728,1926.828,1926.278,1926.308
1675214280000,1926.308,1926.528,1926.148,1926.198
1675214340000,1926.208,1926.308,1925.978,1926.108
1675214400000,1926.108,1926.308,1926.028,1926.028
1675214460000,1926.108,1926.108,1925.728,1925.828
1675214520000,1925.848,1925.947,1925.628,1925.658
1675214580000,1925.658,1925.748,1925.528,1925.558
1675214640000,1925.568,1925.678,1925.558,1925.628
1675214700000,1925.638,1926.238,1925.628,1925.968
1675214760000,1925.948,1925.968,1925.528,1925.558
1675214820000,1925.558,1925.855,1925.458,1925.835
1675214880000,1925.865,1926.015,1925.758,1925.945
1675214940000,1925.945,1926.165,1925.945,1926.155
1675215000000,1926.158,1926.358,1926.115,1926.358
1675215060000,1926.358,1926.735,1926.288,1926.695
1675215120000,1926.705,1926.868,1926.615,1926.648
1675215180000,1926.675,1927.325,1926.675,1927.178
1675215240000,1927.158,1927.305,1927.068,1927.305
1675215300000,1927.285,1927.575,1927.245,1927.485
1675215360000,1927.485,1927.615,1927.185,1927.345
1675215420000,1927.325,1927.325,1927.075,1927.175
1675215480000,1927.195,1927.378,1927.165,1927.288
1675215540000,1927.288,1927.408,1927.145,1927.408
1675215600000,1927.448,1927.898,1927.448,1927.788
1675215660000,1927.788,1927.878,1927.615,1927.878
1675215720000,1927.815,1928.618,1927.815,1928.508
